Word,Level,Kanji,Hiragana,English
繋ぐ,N3,繋ぐ,つなぐ,"to tie,to fasten,to connect,to transfer (phone call)"
繋げる,N2,繋げる,つなげる,to connect
織,N1,織,おり,"weave, weaving, woven item"
織る,N1,織る,おる,to weave
織物,N1,織物,おりもの,"textile, fabric"
繕う,N1,繕う,つくろう,"to mend, to repair, to fix, to patch up, to darn, to tidy up, to adjust, to trim"
繰り返す,N3,繰り返す,くりかえす,"to repeat,to do something over again"
纏まり,N1,纏まり,まとまり,"conclusion, settlement, consistency"
纏まる,N2,纏まる,まとまる,"to be collected,to be settled,to be in order"
纏め,N1,纏め,まとめ,"settlement, conclusion"
纏める,N2,纏める,まとめる,"to put in order,to collect,to bring to a conclusion"
缶,N3,缶,かん,"can,tin"
缶詰,N2,缶詰,かんづめ,"packing (in cans),canning,canned goods,tin can"
罪,N3,罪,つみ,"crime,fault,indiscretion"
置く,N5,置く,おく,to put
罰,N1,罰,ばち,"(divine) punishment, curse, retribution"
罰する,N3,罰する,ばっする,"to punish,to penalize"
署名,N3,署名,しょめい,signature
罵る,N1,罵る,ののしる,"to speak ill of, to abuse"
罹る,N3,罹る,かかる,to suffer from
羊毛,N2,羊毛,ようもう,wool
美,N1,美,び,beauty
美しい,N4,美しい,うつくしい,beautiful
美人,N3,美人,びじん,beautiful person (woman)
美味しい,N1,美味しい,おいしい,"delicious, tasty"
美容,N2,美容,びよう,beauty of figure or form
美術,N1,美術,びじゅつ,"art, fine arts"
美術館,N4,美術館,びじゅつかん,art gallery
群,N1,群,ぐん,group (math)
群がる,N1,群がる,むらがる,"to swarm, to gather"
群れ,N2,群れ,むれ,"group,crowd,flock,herd"
群集,N1,群集,ぐんしゅう,"(social) group, crowd, throng, mob, multitude"
羨ましい,N2,羨ましい,うらやましい,"envious,enviable"
羨む,N2,羨む,うらやむ,to envy
義務,N3,義務,ぎむ,"duty,obligation,responsibility"
義理,N1,義理,ぎり,"duty, sense of duty, honor, decency, courtesy, debt of gratitude, social obligation"
羽,N3,羽,はね,"counter for birds,counter for rabbits"
羽根,N2,羽根,はね,shuttlecock
習う,N5,習う,ならう,to learn
習字,N2,習字,しゅうじ,penmanship
習慣,N4,習慣,しゅうかん,"custom,manners"
翻訳,N4,翻訳,ほんやく,translation
翼,N3,翼,つばさ,wings
老い,N3,老い,おい,"old age,old person,the old,the aged"
老いる,N1,老いる,おいる,"to age, to grow old"
老ける,N1,老ける,ふける,to age
老人,N3,老人,ろうじん,"the aged,old person"
老衰,N1,老衰,ろうすい,"senility, senile decay"
考え,N3,考え,かんがえ,"thinking,thought,ideas,intention"
考える,N4,考える,かんがえる,to consider
考古学,N1,考古学,こうこがく,archaeology
考慮,N3,考慮,こうりょ,"consideration,taking into account"
者,N3,者,もの,person
而も,N1,而も,しかも,"moreover, furthermore, nevertheless, and yet"
耐える,N1,耐える,たえる,"to bear, to endure"
耕す,N2,耕す,たがやす,"to till,to plow,to cultivate"
耕作,N1,耕作,こうさく,"cultivation, farming"
耕地,N2,耕地,こうち,arable land
耳,N5,耳,みみ,ear
耳鼻科,N1,耳鼻科,じびか,otolaryngology
聖書,N1,聖書,せいしょ,"Bible, scriptures"
聞き取り,N1,聞き取り,ききとり,listening comprehension
聞く,N5,聞く,きく,"to hear, to listen to, to ask"
聞こえる,N4,聞こえる,きこえる,to be heard
聳える,N1,聳える,そびえる,"to rise, to tower, to soar"
聴覚,N1,聴覚,ちょうかく,the sense of hearing
聴診器,N1,聴診器,ちょうしんき,stethoscope
聴講,N1,聴講,ちょうこう,"lecture attendance, auditing"
職,N3,職,しょく,employment
職人,N2,職人,しょくにん,"worker,mechanic,artisan,craftsman"
職務,N1,職務,しょくむ,professional duties
職員,N1,職員,しょくいん,"staff member, personnel"
職業,N3,職業,しょくぎょう,"occupation,business"
肉,N5,肉,にく,meat
肉体,N1,肉体,にくたい,"the body, the flesh"
肉親,N1,肉親,にくしん,"blood relationship, blood relative"
肌,N3,肌,はだ,skin
肌着,N2,肌着,はだぎ,underwear
肘,N2,肘,ひじ,elbow
肝心,N1,肝心,かんじん,"essential, fundamental, crucial, vital, main"
股,N1,股,また,"groin, crotch, thigh"
肥料,N1,肥料,ひりょう,"manure, fertilizer"
肩,N3,肩,かた,shoulder
肯定,N2,肯定,こうてい,"positive,affirmation"
育ち,N1,育ち,そだち,"breeding, growth"
育つ,N3,育つ,そだつ,"to raise (child),to be brought up,to grow (up)"
育てる,N4,育てる,そだてる,"to rear,to bring up"
育児,N2,育児,いくじ,"childcare,nursing,upbringing"
育成,N1,育成,いくせい,"rearing, training, nurture, cultivation, promotion"
肺,N1,肺,はい,lung
胃,N3,胃,い,stomach
背,N5,背,せ,"height, stature"
背く,N1,背く,そむく,"to run counter to, to go against, to disobey, to infringe"
背中,N4,背中,せなか,back of the body
背広,N5,背広,せびろ,business suit
背後,N1,背後,はいご,"back, rear"
背景,N1,背景,はいけい,"background, scenery, setting, circumstance"
背負う,N2,背負う,せおう,"to be burdened with,to carry on back or shoulder"
胡椒,N2,胡椒,こしょう,pepper
胴,N1,胴,どう,"trunk, body, frame"
胸,N3,胸,むね,"breast,chest"
能,N3,能,のう,"being skilled in,nicely,properly"
能力,N3,能力,のうりょく,"ability,faculty"
能率,N2,能率,のうりつ,efficiency
脂,N2,脂,あぶら,"fat,tallow,lard"
脂肪,N1,脂肪,しぼう,"fat, grease, blubber"
脅かす,N1,脅かす,おどかす,"to threaten, to coerce"
脅す,N1,脅す,おどす,"to threaten, to menace"
脅迫,N1,脅迫,きょうはく,"threat, menace, coercion, terrorism"
脆い,N1,脆い,もろい,"brittle, fragile, tender-hearted"
脇,N3,脇,わき,side
脈,N1,脈,みゃく,pulse
脚本,N1,脚本,きゃくほん,scenario
脚色,N1,脚色,きゃくしょく,dramatization (e.g. film)
脱ぐ,N5,脱ぐ,ぬぐ,to take off clothes
脱する,N1,脱する,だっする,"to escape from, to get out"
脱出,N1,脱出,だっしゅつ,escape
脱線,N2,脱線,だっせん,"derailment,digression"
脱退,N1,脱退,だったい,secession
脳,N1,脳,のう,"brain, memory"
腐る,N3,腐る,くさる,"to rot,to go bad"
腐敗,N1,腐敗,ふはい,"decay, depravity"
腕,N4,腕,うで,arm
腕前,N1,腕前,うでまえ,"ability, skill, facility"
腫れる,N1,腫れる,はれる,"to swell (from inflammation), to become swollen"
腰,N3,腰,こし,hip
腰掛け,N2,腰掛け,こしかけ,"seat,bench"
腰掛ける,N2,腰掛ける,こしかける,to sit (down)
腸,N1,腸,ちょう,"guts, bowels, intestines"
腹,N3,腹,はら,"abdomen,belly,stomach"
腹立ち,N1,腹立ち,はらだち,anger
腿,N1,腿,もも,"thigh, femur"
膜,N1,膜,まく,"membrane, film"
膝,N3,膝,ひざ,"knee,lap"
膨らます,N2,膨らます,ふくらます,"to swell,to expand,to inflate,to bulge"
膨らむ,N2,膨らむ,ふくらむ,"to expand,to swell (out),to get big,to become inflated"
膨れる,N1,膨れる,ふくれる,"to get cross, to get sulky, to swell (out), to expand, to be inflated, to distend, to bulge"
膨大,N2,膨大,ぼうだい,"huge,bulky,enormous,extensive,swelling,expansion"
膨脹,N1,膨脹,ぼうちょう,"expansion, swelling, increase, growth"
膳,N1,膳,ぜん,"(small) table, tray, meal"
臆病,N1,臆病,おくびょう,"cowardice, timidity"
臍,N1,臍,へそ,"navel, belly-button"
臨む,N1,臨む,のぞむ,"to look out on, to face, to deal with, to attend (function)"
臨時,N2,臨時,りんじ,"temporary,special,extraordinary"
自ずから,N1,自ずから,おのずから,"naturally, as a matter of course"
自主,N1,自主,じしゅ,"independence, autonomy"
自信,N1,自信,じしん,self-confidence
自分,N5,自分,じぶん,Oneself
自動,N3,自動,じどう,"automatic,self-motion"
自動詞,N1,自動詞,じどうし,intransitive verb (no direct obj)
自動車,N5,自動車,じどうしゃ,Automobile
自在,N1,自在,じざい,"freely, at will"
自尊心,N1,自尊心,じそんしん,"self-respect, conceit"
自己,N1,自己,じこ,"self, oneself"
自惚れ,N1,自惚れ,うぬぼれ,"pretension, conceit, hubris"
自慢,N3,自慢,じまん,"pride,boast"
自我,N1,自我,じが,"self, the ego"
自殺,N3,自殺,じさつ,suicide
自治,N2,自治,じち,"self-government,autonomy"
自然,N3,自然,しぜん,"nature,spontaneous"
自然科学,N2,自然科学,しぜんかがく,natural science
自由,N4,自由,じゆう,freedom
自立,N1,自立,じりつ,"independence, self-reliance"
自習,N2,自習,じしゅう,self-study
自衛,N2,自衛,じえい,self-defense
自覚,N1,自覚,じかく,self-conscious
自身,N3,自身,じしん,"by oneself,personally"
自転,N1,自転,じてん,"rotation, spin"
自転車,N5,自転車,じてんしゃ,Bicycle
自首,N1,自首,じしゅ,"surrender, give oneself up"
臭い,N3,臭い,くさい,"odour,scent,smell,stench"
至って,N1,至って,いたって,"very much, exceedingly, extremely"
至る,N3,至る,いたる,"to come,to arrive"
至急,N2,至急,しきゅう,"urgent,pressing"
致す,N4,致す,いたす,(humble) to do
興じる,N1,興じる,きょうじる,"to amuse oneself, to make merry"
興味,N4,興味,きょうみ,an interest
興奮,N1,興奮,こうふん,"excitement, stimulation, agitation, arousal"
興業,N1,興業,こうぎょう,industrial enterprise
舌,N3,舌,した,tongue
舗装,N1,舗装,ほそう,"pavement, road surface"
舞う,N1,舞う,まう,"to dance, to flutter about, to revolve"
舞台,N3,舞台,ぶたい,stage (theatre)
舟,N4,舟,ふね,ship
航海,N1,航海,こうかい,"sail, voyage"
航空,N3,航空,こうくう,"aviation,flying"
船,N3,船,ふね,"ship,boat,watercraft,shipping,vessel,steamship"
船便,N2,船便,ふなびん,surface mail (ship)
船舶,N1,船舶,せんぱく,ship
良い,N1,良い,いい,good
良好,N1,良好,りょうこう,"favorable, satisfactory"
良心,N1,良心,りょうしん,conscience
良識,N1,良識,りょうしき,good sense
良質,N1,良質,りょうしつ,"good quality, superior quality"
色,N5,色,いろ,colour
色々,N1,色々,いろいろ,various
色彩,N1,色彩,しきさい,"colour, hue, tints"
艶,N2,艶,つや,"gloss,glaze"
芝,N1,芝,しば,"lawn, sod, turf"
芝居,N3,芝居,しばい,"play,drama"
芝生,N3,芝生,しばふ,lawn
芯,N2,芯,しん,"core,heart,wick,marrow"
花,N5,花,はな,flower
花びら,N1,花びら,はなびら,(flower) petal
花壇,N1,花壇,かだん,flower bed
花嫁,N2,花嫁,はなよめ,bride
花火,N2,花火,はなび,fireworks
花瓶,N5,花瓶,かびん,a vase
花粉,N1,花粉,かふん,pollen
花見,N4,花見,はなみ,cherry-blossom viewing
芸能,N2,芸能,げいのう,"public entertainment,accomplishments,attainments"
芸術,N3,芸術,げいじゅつ,"(fine) art,the arts"
芽,N3,芽,め,sprout
苗,N1,苗,なえ,rice seedling
苛々,N1,苛々,いらいら,"getting nervous, irritation"
苛める,N1,苛める,いじめる,"to tease, to torment, to persecute, to chastise"
若々しい,N2,若々しい,わかわかしい,"youthful,young"
若い,N5,若い,わかい,young
若し,N1,若し,もし,"if, in case, supposing"
若しかしたら,N1,若しかしたら,もしかしたら,"perhaps, maybe, by some chance"
若しかして,N1,若しかして,もしかして,"perhaps, possibly"
若しかすると,N1,若しかすると,もしかすると,"perhaps, maybe, by some chance"
若しくは,N1,若しくは,もしくは,"or, otherwise"
若しも,N1,若しも,もしも,if
若干,N1,若干,じゃっかん,"some, few, number of"
苦い,N4,苦い,にがい,bitter
苦しい,N3,苦しい,くるしい,"painful,difficult"
苦しむ,N3,苦しむ,くるしむ,"to suffer,to groan,to be worried"
苦しめる,N1,苦しめる,くるしめる,"to torment, to harass, to inflict pain"
苦労,N3,苦労,くろう,"troubles,hardships"
苦心,N2,苦心,くしん,"pain,trouble"
苦情,N2,苦情,くじょう,"complaint,troubles,objection"
苦手,N3,苦手,にがて,"poor (at),weak (in),dislike (of)"
苦痛,N3,苦痛,くつう,"pain,agony"
英和,N2,英和,えいわ,English-Japanese (e.g. dictionary)
英字,N1,英字,えいじ,English letter (character)
英文,N2,英文,えいぶん,sentence in English
英語,N5,英語,えいご,English language
英雄,N1,英雄,えいゆう,"hero, great man"
茂る,N2,茂る,しげる,"to grow thick,to luxuriate,to be luxurious"
茎,N1,茎,くき,stalk
茶,N3,茶,ちゃ,tea
茶の湯,N1,茶の湯,ちゃのゆ,tea ceremony
茶の間,N1,茶の間,ちゃのま,living room (Japanese style)
茶碗,N2,茶碗,ちゃわん,"rice bowl,tea cup,teacup"
茶色,N5,茶色,ちゃいろ,brown
茶色い,N2,茶色い,ちゃいろい,
茹でる,N1,茹でる,ゆでる,to boil
草,N4,草,くさ,grass
草履,N2,草履,ぞうり,"zoori (Japanese footwear),sandals"
草臥れる,N1,草臥れる,くたびれる,"to get tired, to wear out"
荒い,N2,荒い,あらい,"rough,rude,wild"
荒っぽい,N1,荒っぽい,あらっぽい,"rough, rude"
荒らす,N1,荒らす,あらす,"to lay waste, to devastate, to damage, to invade, to break into"
荒廃,N1,荒廃,こうはい,ruin
荷,N1,荷,に,"load, baggage, cargo"
荷物,N5,荷物,にもつ,luggage
荷造り,N1,荷造り,にづくり,"packing, baling, crating"
莫大,N3,莫大,ばくだい,"enormous,vast"
菓子,N3,菓子,かし,pastry
華々しい,N1,華々しい,はなばなしい,"brilliant, magnificent, spectacular"
華やか,N1,華やか,はなやか,"gay, showy, brilliant, gorgeous, florid"
華奢,N1,華奢,かしゃ,"luxury, pomp, delicate, slender, gorgeous"
華美,N1,華美,かび,"pomp, splendor, gaudiness"
萎びる,N1,萎びる,しなびる,"to wilt, to fade"
萎む,N1,萎む,しぼむ,"to wither, to fade (away), to shrivel, to wilt"
落し物,N2,落し物,おとしもの,lost property
落す,N4,落す,おとす,to drop
落ちる,N1,落ちる,おちる,"to fail (e.g. exam), to fall down, to drop"
落ち着き,N1,落ち着き,おちつき,"calm, composure"
落ち葉,N1,落ち葉,おちば,"fallen leaves, leaf litter, defoliation, shedding leaves"
落ち込む,N1,落ち込む,おちこむ,"to fall into, to feel down (sad)"
落とす,N1,落とす,おとす,"to drop, to lose, to let fall"
落る,N4,落る,おちる,to fall or drop
落下,N1,落下,らっか,"fall, drop, come down"
落着く,N2,落着く,おちつく,"to calm down,to settle down"
落第,N2,落第,らくだい,"failure,dropping out of a class"
葉,N4,葉,は,leaf
葉書,N5,葉書,はがき,postcard
著,N1,著,ちゃく,"counter for suits of clothing, arriving at .."
著しい,N1,著しい,いちじるしい,"remarkable, considerable"
著す,N2,著す,あらわす,"to write,to publish"
著名,N1,著名,ちょめい,"well-known, noted, celebrated"
著書,N1,著書,ちょしょ,"literary work, book"
著者,N3,著者,ちょしゃ,"author,writer"
葦,N1,葦,よし,"reed, bulrush"
葬る,N1,葬る,ほうむる,"to bury, to inter, to entomb, to consign to oblivion, to shelve"
葬式,N2,葬式,そうしき,funeral
蒔く,N2,蒔く,まく,to sow (seeds)
蒸し暑い,N2,蒸し暑い,むしあつい,"humid,sultry"
蒸す,N2,蒸す,むす,"to steam,to poultice,to be sultry"
蒸気,N2,蒸気,じょうき,"steam,vapour"
蒸留,N1,蒸留,じょうりゅう,distillation
蒸発,N2,蒸発,じょうはつ,"evaporation,unexplained disappearance"
蓄える,N2,蓄える,たくわえる,"to store,to lay in stock"
蓄積,N1,蓄積,ちくせき,"accumulation, accumulate, store"
蓋,N2,蓋,ふた,"cover,lid,cap"
蓮,N1,蓮,はす,lotus
蔵,N1,蔵,くら,"warehouse, cellar, magazine, granary, godown, depository, treasury, elevator"
蔵相,N1,蔵相,ぞうしょう,Minister of Finance
蕎麦,N2,蕎麦,そば,soba (buckwheat noodles)
蕩ける,N1,蕩ける,とろける,to be enchanted with
蕾,N1,蕾,つぼみ,"bud, flower bud"
薄い,N5,薄い,うすい,"thin,weak"
薄める,N2,薄める,うすめる,"to dilute,to water down"
薄弱,N1,薄弱,はくじゃく,"feebleness, weakness, weak"
薄暗い,N2,薄暗い,うすぐらい,"dim,gloomy"
薬,N5,薬,くすり,medicine
薬品,N2,薬品,やくひん,"medicine(s),chemical(s)"
薬局,N2,薬局,やっきょく,"pharmacy,drugstore"
薬指,N2,薬指,くすりゆび,ring finger
薬缶,N2,薬缶,やかん,kettle
藁,N1,藁,わら,straw
