Word,Level,Guideword,Part of Speech,Topic
underline,B1,DRAW LINE,verb,communication
underlying,C2,,adjective,
undermine,C2,,verb,
underneath,B1,,adverb | preposition,describing things
underpaid,C1,,adjective,
underpants,B1,,noun,clothes
undershirt,C1,,noun,clothes
understand,A1,KNOW MEANING,None | verb,None
understandable,B2,,adjective,
understandably,C1,,adverb,
understanding,B2,KNOWLEDGE | SYMPATHY,adjective | noun,people: personality
understood,C1,,,communication
undertake,C1,DO,verb,people: actions
undertaking,C2,,noun,
underwater,B2,,adjective,
underway,C2,HAPPENING,adjective,
underwear,B1,,noun,clothes
undesirable,C2,,adjective,
undeveloped,C2,,adjective,
undo,B2,CHANGE BACK | OPEN,verb,people: actions | technology
undoubtedly,C1,,adverb,communication
undress,B1,,verb,clothes | people: actions
undressed,B2,,adjective,clothes
undue,C2,,adjective,
uneasy,B2,,adjective,people: personality
unemployed,B1,,adjective,work
unemployment,B1,,noun,work
unethical,C2,,adjective,people: personality
uneven,C2,,adjective,describing things
uneventful,C2,,adjective,
unexpected,B1,,adjective,people: personality
unexpectedly,B2,,adverb,people: personality
unfair,B1,NOT EQUAL,adjective,
unfairly,B2,,adverb,
unfamiliar,B2,NOT KNOWN,adjective,
unfashionable,B2,,adjective,clothes | describing things
unfavorable,C2,CRITICIZING | NOT GOOD,adjective,
unfit,B2,,adjective,describing things
unfold,C1,OPEN,verb,people: actions
unforeseen,C1,,adjective,
unforgettable,B1,,adjective,
unfortunate,B2,BAD SITUATION | UNLUCKY,adjective,people: personality
unfortunately,A2,,adverb,communication
unfriendly,B1,,adjective,people: personality | relationships
unhappiness,B2,,noun,people: personality
unhappy,A2,SAD,adjective,people: personality
unhealthy,B1,,adjective,body and health
unhelpful,B2,NO HELP,adjective,people: personality
uniform,A2,,noun,clothes | education | work
unimaginable,C2,,adjective,
unimportant,B1,,adjective,describing things
uninhabited,C2,,adjective,
uninterested,B1,,adjective,people: personality
uninteresting,B1,,adjective,people: personality
union,B1,REPRESENTATIVE ORGANIZATION,noun,work
unique,B2,DIFFERENT | SPECIAL,adjective,
unit,B1,SINGLE THING,noun,relationships
unite,C1,,verb,
united,B2,IN AGREEMENT | JOINED,adjective,relationships
unity,C1,,noun,
universal,B2,,adjective,
universally,C1,,adverb,
universe,B1,,,natural world
university,A1,,noun,education
unjustified,C1,,adjective,
unkind,B1,,adjective,people: personality
unknown,B1,,adjective,
unless,B1,,conjunction,
unlike,B2,DIFFERENT,preposition,
unlikely,B1,NOT LIKELY,adjective,
unlimited,B2,,adjective,describing things
unload,C2,REMOVE,None | verb,None | people: actions
unlock,B2,,verb,people: actions
unlucky,B1,,adjective,
unmarried,C1,,adjective,relationships
unnatural,B2,,adjective,
unnecessarily,C1,,adverb,
unnecessary,B1,,adjective,
unnoticed,C1,,adjective,
unpack,B1,,verb,people: actions | travel
unpaid,C1,NOT PAID | WORK FOR FREE,adjective,
unpleasant,B1,NOT PLEASANT,adjective,describing things
unpopular,B2,,adjective,people: personality
unprecedented,C2,,adjective,
unpredictable,B2,,adjective,
unproductive,C1,,adjective,
unprofessional,C1,,adjective,people: personality | work
unqualified,C1,,adjective,
unquestionably,C1,,adverb,
unreal,C1,,adjective,
unrealistic,B2,,adjective,people: personality
unreasonable,B2,,adjective,people: personality
unreasonably,C1,,adverb,people: personality
unrelated,C1,,adjective,
unreliable,B2,,adjective,people: personality
unrest,C2,,noun,
unsafe,C1,DANGEROUS | IN DANGER,adjective,
unsatisfactory,B2,,adjective,describing things
unscrupulous,C2,,adjective,people: personality
unsolved,C1,,adjective,
unspoiled,C1,,adjective,describing things
unsuccessful,B2,,adjective,
unsuccessfully,C1,,adverb,
unsuitable,B2,,adjective,
unsure,B2,NOT CERTAIN,adjective,people: personality
unsustainable,C2,HARMFUL TO THE ENVIRONMENT | NOT ABLE TO CONTINUE,adjective,
unthinkable,C1,,adjective,
untie,B2,,verb,people: actions
until,A1,TIME,conjunction | preposition,
untouched,C1,,adjective,
untrue,C1,,adjective,
unturned,C2,,,
unusual,A2,,adjective,
unusually,C2,DIFFERENTLY,adverb,
unwanted,C1,,adjective,
unwell,B1,,adjective,body and health
unwilling,B2,,adjective,
unwillingly,C1,,adverb,people: personality
unwillingness,C1,,noun,people: personality
unwind,C1,RELAX,verb,people: actions
unwise,C2,,adjective,people: personality
up,A1,VERTICAL,adverb | preposition,
up-to-date,B1,,adjective,
upbringing,B2,,noun,people: personality | relationships
upcoming,C1,,adjective,
update,B1,ADD INFORMATION,noun | verb,communication | people: actions
upgrade,B2,,noun | verb,people: actions | technology
uphill,C2,TOP OF HILL,adverb,
uphold,C2,AGREE | SUPPORT,verb,
upkeep,C2,,noun,
upload,B1,,verb,people: actions | technology
upon,B2,ON,preposition,describing things
upper,B1,,adjective,
upper-class,C1,,adjective,
upright,B2,,adjective,describing things
upset,A2,,adjective | verb,people: actions | people: personality
upside,B2,,,describing things
upstairs,A2,,adjective | adverb,buildings
upward,C1,,adjective | adverb,
upwards,C2,,,
urban,B2,,adjective,
urge,C2,ADVISE,noun | verb,
urgent,B1,,adjective,
urgently,B1,,adverb,
us,A1,,pronoun,
usage,C1,AMOUNT | WORDS,noun,
use,A1,PURPOSE,noun | verb,communication | people: actions
used,B1,,adjective,
useful,A2,,adjective,describing things
usefulness,C1,,noun,
useless,B1,NO HELP,adjective,describing things
user,B1,,noun,
usual,B1,NORMAL,adjective,
usually,A2,,adverb,
utmost,C1,EMPHASIS,adjective,
utter,C2,,adjective | verb,communication
utterly,C1,,adverb,
vacancy,C1,JOB | ROOM,noun,travel | work
vacant,B2,EMPTY | JOB,adjective,work
vacation,A1,,noun,travel
vaccinate,C2,,verb,body and health
vaccination,C2,,noun,body and health
vaccine,C2,,noun,body and health
vague,C1,NOT CLEAR,adjective,
vaguely,C2,,adverb,
vain,C2,APPEARANCE,adjective,people: personality
valid,B2,GOOD REASON | OFICIALLY ACCEPTABLE,adjective,
validity,C2,,noun,
valley,B1,,noun,natural world
valuable,B1,OBJECTS,adjective,money
value,B1,IMPORTANCE | MONEY,noun | verb,money | shopping
values,B2,,phrase,people: personality
van,B1,,noun,travel
vandalism,C2,,noun,
vanish,B2,,None | verb,None
vanity,C2,,noun,people: personality
variable,C1,,adjective | noun,
variation,B2,DIFFERENCE,noun,
varied,B2,,adjective,
variety,B1,BEING DIFFERENT,noun,
various,A2,,adjective,
vary,B2,BE DIFFERENT | CHANGE,verb,
vase,B1,,noun,
vast,B2,,adjective,describing things
vegetable,A1,,noun,food and drink
vegetarian,B1,,adjective | noun,food and drink
vegetation,C1,,noun,
vehicle,B1,,noun,travel
veil,C1,MATERIAL,noun,clothes
vein,C1,,noun,body and health
velvet,C2,,noun,clothes
vent,None,None,,None
venture,C2,SAY,noun | verb,work
venue,B2,,noun,buildings
verb,A2,,noun,communication
verbal,C1,WORDS,adjective,
verdict,C1,OPINION,noun,crime
verge,C2,,,None
verify,C1,,verb,
versa,C1,,,
versatile,C2,PERSON | THING,adjective,describing things | people: personality
verse,B2,,noun,arts and media
version,B2,FORM,noun,
versus,C1,AGAINST | COMPARED WITH,preposition,shopping
vertical,C1,,adjective,
very,A1,EMPHASIS,adjective | adverb,communication
vest,C2,,noun,clothes
vet,B1,,noun,animals | work
veteran,C2,MILITARY PERSON | PERSON WITH EXPERIENCE,noun,
via,B1,JOURNEY | USING,preposition,communication | travel
viable,C2,,adjective,describing things
vice,C2,,noun,
vicinity,C2,,,
vicious,C2,UPSETTING | VIOLENT,adjective,
victim,B2,,noun,body and health | crime
victory,B2,,noun,shopping
video,A2,MAGNETIC STRIP | SHORT FILM,noun,arts and media | technology
view,A2,THINGS YOU SEE,noun | verb,natural world | people: actions
viewer,B2,,noun,arts and media
viewpoint,C1,,noun,
views,B2,,,communication
village,A1,,noun,natural world
vine,C1,,noun,natural world
vinegar,B2,,noun,food and drink
violate,C2,,verb,
violence,B2,HURT,noun,people: actions
violent,B2,ACTION | PERSON,adjective,people: personality
violently,B2,,adverb,people: personality
violin,A2,,noun,arts and media
virgin,C2,,adjective | noun,
virtual,B2,USING COMPUTER,adjective,technology
virtually,B2,ALMOST | COMPUTER,adverb,communication | technology
virtue,C2,ADVANTAGE | GOOD QUALITY | MORAL BEHAVIOR,noun,
virus,B1,COMPUTER PROBLEM,noun,body and health | technology
visa,B1,,noun,communication | travel
visible,B2,SEEN,adjective,
visibly,C2,,adverb,
vision,B2,IDEA | SIGHT,noun,
visit,A1,SEE A PERSON | SEE A PLACE,noun | verb,people: actions | technology | travel
visitor,A2,,noun,travel
visual,B2,,adjective,
vital,B2,,adjective,
vitality,C2,,noun,people: personality
vitally,C2,,adverb,
vitamin,B2,,noun,body and health | food and drink
vivacious,C2,,adjective,people: personality
vivid,B2,COLORS | DESCRIPTIONS,adjective,describing things | people: personality
vividly,B2,,adverb,
vocabulary,A2,,noun,communication
vocation,C2,,noun,work
vocational,C1,,adjective,
voice,B1,SOUNDS,noun | verb,communication
volcano,B2,,noun,natural world
volleyball,A2,,noun,shopping
volume,B1,SOUND,noun,describing things | technology
volumes,C2,IDIOM,,communication
voluntarily,C2,,adverb,
voluntary,C1,,adjective,
volunteer,B2,,noun | verb,communication
vomit,C2,,verb,body and health
vote,B1,SHOW CHOICE,noun | verb,people: actions | politics
voter,C2,,noun,politics
vow,C2,,noun | verb,
vowel,B1,,noun,communication
voyage,B2,,noun,travel
vulnerable,C2,,adjective,
wage,B1,,noun,money | work
waist,B2,,noun,body and health
wait,A1,STAY,noun | verb,people: actions
waiter,A1,,noun,food and drink | work
waiting,B1,,,people: actions
waitress,A1,,noun,food and drink | work
wake,A1,,,people: actions
walk,A1,,noun | verb,people: actions
walker,C1,,noun,
walking,A2,,None | noun,None | people: actions
wall,A1,,noun,buildings
wallet,A2,,noun,money
wander,B2,,verb,people: actions
want,A1,,verb,people: personality
war,A2,FIGHTING,noun,
ward,B2,,noun,body and health | buildings
wardrobe,B2,,noun,clothes
warehouse,C2,,noun,buildings
warm,A1,TEMPERATURE,adjective | verb,clothes | natural world | people: actions | people: personality | relationships
warming,B2,,,natural world
warmly,B2,FRIENDLY | KEEP WARM,adverb,people: personality
warmth,B2,FEELING | HEAT,noun,natural world | people: personality
warn,B1,,verb,communication
warning,B1,,noun,communication
warrior,C1,,noun,
wary,C2,,adjective,people: personality
wash,A1,CLEAN THING,verb,people: actions
washing,A2,,,buildings
wasp,B2,,noun,animals
waste,B1,BAD USE | USE TOO MUCH,adjective | noun | verb,people: actions
wastebasket,A2,,noun,
wasted,C2,,,
watch,A1,LOOK AT,noun | verb,clothes | people: actions
water,A1,LIQUID,None | noun | verb,body and health | natural world | None | people: actions
waterfall,B1,,noun,natural world
waterproof,B2,,adjective,
wave,B1,WATER,noun | verb,communication | natural world | people: actions
wavelength,C2,IDIOM,,
waves,C2,,,
way,A2,METHOD | ROUTE,noun,travel
we,A1,GROUP,pronoun,
weak,B1,BODY | NOT GOOD,adjective,describing things | food and drink | people: appearance | people: personality
weaken,C1,LOSE POWER,verb,
weakness,B2,NOT EFFECTIVE | NOT STRONG,noun,
wealth,B2,MONEY,noun,money
wealthy,B2,,adjective,money
weapon,B2,,noun,
wear,A1,CLOTHES,verb,clothes
weary,C2,TIRED,adjective,
weather,A1,"WIND, RAIN, ETC.",noun,natural world
web,B1,SPIDER,noun,animals
webcam,B1,,noun,technology
wedding,B1,,noun,relationships
wednesday,A1,,noun,
wee,C2,,,
weed,C2,,noun,natural world
week,A1,MONDAY TO FRIDAY | SEVEN DAYS,noun,
weekday,A2,,noun,
weekend,A1,,noun,
weekly,A2,,adjective,
weeks,None,None,,None
weep,C2,,verb,
weigh,B1,HEAVINESS,verb,describing things | people: appearance
weight,B1,AMOUNT,noun,describing things | people: appearance
weird,B2,,adjective,
welcome,A2,,adjective | exclamation | noun | verb,communication | people: personality
welfare,B2,HEALTH,noun,body and health
well,A1,EXPRESSING DOUBT | HEALTHY | IN A GOOD WAY,adjective | adverb | exclamation,body and health | communication
well-balanced,B2,FOOD,adjective,food and drink | people: personality
well-being,C1,,noun,body and health
well-built,B2,,adjective,people: appearance
well-dressed,B1,,adjective,people: appearance
well-educated,C1,,adjective,education
well-equipped,C1,,adjective,
well-informed,C1,,adjective,
well-known,A2,,adjective,people: personality
well-off,C1,,adjective,money
well-organized,B2,,adjective,
well-paid,B2,,adjective,money | work
well-qualified,C1,,adjective,education
were,B1,,,communication
west,A2,DIRECTION,adjective | adverb | noun,
western,B1,COUNTRIES | DIRECTION,adjective,
wet,A2,WATER | WEATHER,adjective,natural world
whale,B1,,noun,animals
what,A1,QUESTION,determiner | pronoun,
whatever,B1,ANYTHING,determiner | pronoun,communication
whatsoever,C1,,,
wheat,B2,,noun,food and drink | natural world
wheel,A2,ON VEHICLE,noun,technology | travel
wheelchair,B1,,noun,
when,A1,,adverb | conjunction,
whenever,B1,EVERY TIME,adverb | conjunction,
where,A1,,adverb | conjunction | None,None
whereabouts,C2,,adverb,
whereas,B2,,conjunction,communication
whereby,C2,,adverb,
wherever,B1,EVERY PLACE,conjunction,
whether,B1,IF,conjunction,
which,A1,,determiner | pronoun,communication
whichever,B2,ANY | NOT IMPORTANT,determiner | pronoun,
while,A2,DURING,conjunction,communication
whim,C2,,noun,
whiskey,B2,,noun,food and drink
whisper,B2,,verb,communication
whistle,B2,,noun | verb,arts and media | people: actions
white,A1,COLOR,adjective | noun,describing things | food and drink | people: appearance
who,A1,NAME,pronoun,
whoever,B2,NOT IMPORTANT | PERSON,pronoun,
whole,A2,,adjective | adverb,describing things
wholeheartedly,C2,,adverb,
wholly,C2,,adverb,
whom,B2,,pronoun,
whose,B1,ASKING WHO | MORE INFORMATION,determiner | pronoun,
why,A1,ASK ABOUT REASON,adverb,
wicked,C2,,adjective,people: personality
wide,A2,DISTANCE,adjective | adverb,describing things
widely,B2,INCLUDING A LOT,adverb,
widen,B2,INCREASE | MAKE WIDER,verb,describing things | people: actions
widespread,C1,,adjective,
widow,B2,,noun,relationships
width,B2,,noun,describing things
wield,C2,,verb,
wife,A1,,noun,relationships
wild,A2,ANIMAL,adjective,animals | natural world
wilderness,C2,,noun,natural world
wildest,C2,IDIOM,,
wildlife,B1,,noun,animals | natural world
wildly,B2,WITHOUT CONTROL,adverb,
will,A2,ASK | FUTURE | IF,modal verb | None | noun,communication | money | None | people: personality
willing,C2,WANTING,adjective,people: personality
willingly,B2,,adverb,people: personality
willingness,B2,,noun,people: personality
willpower,C2,,noun,people: personality
win,A2,COMPETITION | PRIZE,noun | verb,communication | people: actions | politics | shopping
wind,A1,,noun,natural world
winding,B2,,adjective,describing things
window,A1,GLASS,noun,buildings | technology
windshield,B1,,noun,travel
windsurfing,B1,,noun,shopping
windy,A2,,adjective,natural world
wine,A1,,noun,food and drink
wing,B1,CREATURE,noun,animals | politics | travel
wink,C2,,verb,people: actions
winner,A2,,noun,shopping
winter,A1,,noun,natural world
wipe,B2,CLEAN,verb,people: actions
wire,B2,ELECTRICITY | METAL THREAD,noun,technology
wisdom,B2,KNOWLEDGE,noun,people: personality
wise,B2,,adjective,people: personality
wisely,C1,,adverb,
wish,B2,WANT,noun,people: personality
wishes,A2,,,communication
wit,C1,,noun,people: personality
witch,C1,,noun,
with,A1,HAVING | TOGETHER,preposition,describing things
withdraw,C1,MONEY | REMOVE,verb,money | shopping
withdrawal,C2,MONEY | NOT AVAILABLE,noun,money
withdrawn,C2,,adjective,people: personality
within,B1,DISTANCE | TIME,preposition,describing things
without,A2,NOT HAVING,preposition,describing things
withstand,C2,,verb,
witness,B2,,noun | verb,crime | people: actions
witty,B2,,adjective,people: personality
wolf,B2,,noun,animals
woman,A1,,noun,people: appearance
wonder,B1,POLITE REQUEST | QUESTION,verb,communication
wonderful,A2,,adjective,describing things
wood,A2,MATERIAL,noun,
wooden,A2,,adjective,
woodland,C2,,noun,natural world
woods,A2,GROUP OF TREES,noun,natural world
wool,A2,,noun,
word,A1,LANGUAGE UNIT,noun,communication
words,B2,,,communication
work,A1,DO JOB | JOB | PLACE,noun | verb,arts and media | people: actions | technology | work
workaholic,C2,,noun,
workbook,A2,,noun,
worker,A2,IN COMPANY,noun,work
workforce,C1,COMPANY,noun,work
working,B1,JOB,adjective,work
working-class,C1,,adjective,
workout,B1,,noun,people: actions | shopping
workplace,C1,,noun,work
workshop,C1,,noun,education
world,A1,THE EARTH,noun,natural world
worlds,C1,,,
worldwide,B2,,adjective,natural world
worm,B2,,noun,animals
worried,A2,,adjective,people: personality
worry,A2,FEEL ANXIOUS,noun | verb,people: personality
worrying,B2,,adjective,people: personality
worse,A2,MORE UNPLEASANT,adjective | adverb | noun,describing things
worsen,C1,,verb,
worship,C1,ADMIRE | RELIGION,noun | verb,
worst,A2,,adjective | adverb | None,describing things | None
worth,B1,,,money | None
worthless,C1,NOT IMPORTANT,adjective,
worthwhile,B2,,adjective,
worthy,C1,DESERVING RESPECT,adjective,
would,B1,IF | IMAGINE,modal verb | None,None
